"ArtikelNr","Fb","Größe","GTIN/EAN","quantity"
"403535800","150","L","4060031896870","0"
"403535800","150","M","4060031896863","1"
"403535700","100","XXL","4060031896795","0"
"403535700","100","XL","4060031896788","0"
"403535700","100","L","4060031896771","0"
"403535600","450","3XL","4060031896702","0"
"403535600","450","XL","4060031896689","0"
"403535600","450","M","4060031896665","0"
"403535600","450","S","4060031896658","16"
"403535500","100","3XL","4060031896603","0"
"403535500","100","XXL","4060031896597","0"
"403535500","100","XL","4060031896580","0"
"403535500","100","L","4060031896573","0"
"403535500","100","M","4060031896566","1"
"403535200","400","L","4060031896276","0"
"403535100","450","4XL","4060031896214","0"
"403535100","450","XXL","4060031896191","0"
"403535100","450","M","4060031896160","0"
"403535100","450","S","4060031896153","9"
"403535000","100","XXL","4060031896092","0"
"403535000","100","XL","4060031896085","0"
"403535000","100","L","4060031896078","0"
"403535000","100","M","4060031896061","24"
"403535000","100","S","4060031896054","6"
"403534900","100","XXL","4060031895996","0"
"403534900","100","M","4060031895965","5"
"403534900","100","S","4060031895958","5"
"403534800","400","XXL","4060031895897","0"
"403534800","400","XL","4060031895880","0"
"403534800","400","L","4060031895873","0"
"403534800","400","M","4060031895866","1"
"403534700","100","XXL","4060031895798","0"
"403534700","100","XL","4060031895781","0"
"403534700","100","L","4060031895774","0"
"403534700","100","M","4060031895767","11"
"403534500","400","M","4060031895569","1"
"403534500","400","S","4060031895552","13"
"403534200","400","3XL","4060031895309","0"
"403534100","100","XXL","4060031895194","0"
"403534100","100","XL","4060031895187","0"
"403534100","100","L","4060031895170","0"
"403534100","100","M","4060031895163","0"
"403534100","100","S","4060031895156","7"
"403533900","100","XXL","4060031894999","0"
"403533900","100","XL","4060031894982","0"
"403533900","100","L","4060031894975","12"
"403533900","100","M","4060031894968","17"
"403533900","100","S","4060031894951","6"
"403533800","400","XL","4060031894883","0"
"403533800","400","L","4060031894876","0"
"403533800","400","M","4060031894869","1"
"403533800","400","S","4060031894852","0"
"403533400","100","XXL","4060031894395","0"
"403533400","100","XL","4060031894388","0"
"403533400","100","L","4060031894371","0"
"403533400","100","M","4060031894364","1"
"403533400","100","S","4060031894357","3"
"403533300","100","XXL","4060031894296","0"
"403533300","100","XL","4060031894289","0"
"403533300","100","L","4060031894272","0"
"403533300","100","M","4060031894265","0"
"403533300","100","S","4060031894258","5"
"403533200","100","XXL","4060031894197","0"
"403533200","100","XL","4060031894180","0"
"403533200","100","L","4060031894173","16"
"403533200","100","M","4060031894166","12"
"403533200","100","S","4060031894159","10"
"403533100","100","XXL","4060031894098","0"
"403533100","100","L","4060031894074","0"
"403533100","100","M","4060031894067","0"
"403533100","100","S","4060031894050","0"
"403533000","100","XXL","4060031893992","0"
"403533000","100","XL","4060031893985","0"
"403533000","100","L","4060031893978","0"
"403533000","100","M","4060031893961","1"
"403533000","100","S","4060031893954","5"
"403532900","100","XXL","4060031893893","0"
"403532900","100","XL","4060031893886","0"
"403532900","100","L","4060031893879","0"
"403514600","800","L","4060031892773","1"
"403514600","800","M","4060031892766","1"
"403514400","300","4XL","4060031892711","0"
"403514400","300","XL","4060031892681","1"
"403514400","300","L","4060031892674","1"
"403514400","300","M","4060031892667","1"
"403489500","100","L","4060031891875","2"
"403489500","100","M","4060031891868","3"
"403489300","101","XXL","4060031891790","0"
"403489300","101","XL","4060031891783","0"
"403488400","700","3XL","4060031891608","0"
"403488400","700","XXL","4060031891592","0"
"403488400","700","XL","4060031891585","0"
"403488400","700","M","4060031891561","1"
"403485600","100","L","4060031891073","1"
"403485600","100","M","4060031891066","1"
"403484600","150","XL","4060031890489","0"
"403484500","100","7XL","4060031890441","0"
"403484500","100","6XL","4060031890434","0"
"403484500","100","XXL","4060031890397","0"
"403484500","100","L","4060031890373","0"
"403484500","100","M","4060031890366","0"
"403484400","450","M","4060031890267","1"
"403484000","400","L","4060031889872","0"
"403484000","400","S","4060031889858","0"
"403483900","450","XXL","4060031889797","0"
"403483800","100","7XL","4060031889742","0"
"403483800","100","XL","4060031889681","0"
"403483800","100","L","4060031889674","0"
"403483700","100","L","4060031889575","0"
"403483500","100","XXL","4060031889490","0"
"403483500","100","XL","4060031889483","0"
"403483500","100","L","4060031889476","0"
"403483500","100","M","4060031889469","2"
"403483300","400","S","4060031889353","1"
"403482900","100","M","4060031889063","1"
"403482300","400","M","4060031888769","1"
"403482200","100","7XL","4060031888745","1"
"403482200","100","M","4060031888660","1"
"403482100","100","7XL","4060031888646","1"
"403482100","100","XXL","4060031888592","0"
"403482100","100","M","4060031888561","0"
"403481900","100","L","4060031888370","0"
"303511800","100","42","4060031887588","1"
"303511800","100","40","4060031887564","1"
"303511200","100","40","4060031886918","1"
"303511000","200","42","4060031886802","0"
"303511000","200","40","4060031886789","0"
"303510200","100","42","4060031885928","0"
"303510200","100","41","4060031885911","0"
"303510200","100","40","4060031885904","0"
"303510200","100","39","4060031885898","0"
"303510000","000","47","4060031885614","0"
"303510000","000","40","4060031885546","0"
"303509500","100","52","4060031884761","0"
"303509500","100","50","4060031884747","0"
"303509500","100","48","4060031884723","0"
"303509500","100","46","4060031884709","0"
"303509500","100","40","4060031884648","0"
"303509000","950","49","4060031884013","0"
"303508400","101","40","4060031883207","0"
"303508300","100","45","4060031883078","0"
"303508000","100","48","4060031882569","0"
"103542000","450","os","4060031881371","11"
"103541900","300","os","4060031881326","9"
"103541900","200","os","4060031881319","1"
"103541500","300","os","4060031881166","171"
"103541500","100","os","4060031881142","64"
"103541400","300","os","4060031881128","13"
"103541400","100","os","4060031881104","2"
"103541100","200","os","4060031880992","0"
"103541100","100","os","4060031880985","0"
"103541000","450","os","4060031880978","0"
"103541000","300","os","4060031880961","1"
"103541000","200","os","4060031880954","1"
"103541000","100","os","4060031880947","13"
"103540700","450","os","4060031880855","44"
"103540700","300","os","4060031880848","8"
"103540700","200","os","4060031880831","22"
"103540700","100","os","4060031880824","39"
"103540600","300","os","4060031880800","10"
"103522300","750","46","4060031880657","0"
"103522300","750","45","4060031880640","0"
"103522300","750","42","4060031880619","0"
"103522300","750","41","4060031880602","1"
"103522300","750","40","4060031880596","0"
"103522300","750","39","4060031880589","1"
"103522300","750","38","4060031880572","1"
"103522300","750","37","4060031880565","1"
"103522300","100","44","4060031880510","0"
"103522300","100","42","4060031880497","0"
"103522300","100","41","4060031880480","0"
"103522300","100","38","4060031880459","0"
"103515100","100","L","4060031880381","0"
"103515100","100","M","4060031880374","0"
"103515000","100","XXL","4060031880343","0"
"103515000","100","XL","4060031880336","0"
"103515000","100","L","4060031880329","0"
"103515000","100","S","4060031880305","0"
"103514900","500","XXL","4060031880282","0"
"103514900","500","XL","4060031880275","0"
"103514900","500","L","4060031880268","0"
"103514900","500","M","4060031880251","0"
"103514800","800","3XL","4060031880237","0"
"103514800","800","XXL","4060031880220","7"
"103514800","800","XL","4060031880213","4"
"103514800","800","L","4060031880206","10"
"103514800","800","M","4060031880190","13"
"103514800","800","S","4060031880183","1"
"103514700","800","L","4060031880145","0"
"103514700","800","M","4060031880138","0"
"103514700","800","S","4060031880121","0"
"103501000","750","44","4060031880091","0"
"103501000","750","42","4060031880077","0"
"103501000","750","40","4060031880053","0"
"103501000","750","38","4060031880039","0"
"103499200","300","42","4060031879835","0"
"103497000","300","44","4060031879712","0"
"103497000","300","43","4060031879705","0"
"103497000","300","41","4060031879682","0"
"103497000","300","40","4060031879675","0"
"103497000","300","39","4060031879668","0"
"103497000","300","38","4060031879651","0"
"103496200","100","44","4060031879293","0"
"103496200","100","40","4060031879255","0"
"103407700","450","os","4060031879095","0"
"303511600","100","49","4060031879002","0"
"303511600","100","47","4060031878982","0"
"303511600","100","43","4060031878944","0"
"303511600","100","39","4060031878906","1"
"503526600","756","XXL","4060031878661","39"
"503526600","756","XL","4060031878654","110"
"503526600","756","L","4060031878647","111"
"503526600","756","M","4060031878630","56"
"503526600","756","S","4060031878623","2"
"503526500","105","XXL","4060031878579","1"
"503526500","105","L","4060031878555","1"
"503526500","105","M","4060031878548","2"
"403519000","200","M","4060031878449","1"
"403488800","600","XXL","4060031878098","0"
"403488800","600","XL","4060031878081","0"
"403488800","600","L","4060031878074","0"
"403488800","600","M","4060031878067","1"
"403487600","100","XXL","4060031877893","0"
"403487600","100","L","4060031877879","0"
"403487600","100","M","4060031877862","2"
"403487600","100","S","4060031877855","1"
"403485200","100","4XL","4060031877718","0"
"403485200","100","XXL","4060031877695","0"
"403485200","100","M","4060031877664","1"
"303507700","600","42","4060031876056","20"
"303507700","600","41","4060031876049","0"
"303507700","600","40","4060031876032","17"
"303507700","100","42","4060031875875","0"
"303507700","100","40","4060031875851","0"
"303507700","100","39","4060031875844","0"
"303507700","100","38","4060031875837","0"
"103501100","400","41","4060031875776","0"
"103500400","100","42","4060031875660","0"
"103500400","100","40","4060031875646","0"
"103500200","100","39","4060031875516","0"
"103500200","100","38","4060031875509","0"
"103499400","100","44","4060031875448","0"
"103499400","100","42","4060031875424","0"
"103499400","100","41","4060031875417","0"
"103499400","100","40","4060031875400","0"
"103498600","100","42","4060031875042","0"
"103498600","100","39","4060031875011","0"
"103496100","750","43","4060031874632","0"
"103496100","750","42","4060031874625","0"
"103495900","400","42","4060031874489","0"
"103495900","400","40","4060031874465","0"
"103495900","400","39","4060031874458","0"
"103495700","400","42","4060031874069","0"
"103495700","400","40","4060031874045","0"
"89100","800","105","4060031871471","2"
"89100","620","115","4060031871440","2"
"89100","620","110","4060031871433","1"
"89100","620","105","4060031871426","2"
"89100","620","100","4060031871419","2"
"89100","620","95","4060031871402","2"
"89100","610","100","4060031871365","1"
"89100","600","105","4060031871327","3"
"89100","600","100","4060031871310","1"
"89100","100","115","4060031871297","1"
"89100","100","105","4060031871273","1"
"89100","100","95","4060031871259","1"
"403489000","101","XXL","4060031871198","0"
"403489000","101","XL","4060031871181","0"
"403488700","100","M","4060031871068","1"
"403489100","100","XL","4060031870689","0"
"403482700","100","6XL","4060031870634","0"
"403482700","100","4XL","4060031870610","0"
"403482700","100","XXL","4060031870597","1"
"403482700","100","L","4060031870573","1"
"403482700","100","M","4060031870566","1"
"503481400","190","M","4060031867429","0"
"503481400","190","S","4060031867412","0"
"403492700","105","3XL","4060031863957","0"
"403488200","450","XL","4060031863650","0"
"403488100","100","XL","4060031863551","0"
"403488100","100","L","4060031863544","0"
"403488000","100","7XL","4060031863513","0"
"403488000","100","6XL","4060031863506","0"
"403488000","100","5XL","4060031863490","0"
"403488000","100","4XL","4060031863483","0"
"403488000","100","3XL","4060031863476","0"
"403488000","100","XXL","4060031863469","0"
"403488000","100","XL","4060031863452","0"
"403488000","100","L","4060031863445","0"
"403488000","100","M","4060031863438","1"
"403487900","100","XXL","4060031863360","0"
"403487900","100","XL","4060031863353","0"
"403487700","450","XXL","4060031863261","0"
"403487700","450","XL","4060031863254","0"
"403487700","450","M","4060031863230","6"
"403487200","100","4XL","4060031862981","0"
"403486800","100","XL","4060031862653","0"
"403486700","100","6XL","4060031862608","0"
"403486700","100","3XL","4060031862578","0"
"403486700","100","XXL","4060031862561","0"
"403486700","100","XL","4060031862554","0"
"403486700","100","L","4060031862547","1"
"403486700","100","M","4060031862530","1"
"403486300","100","XXL","4060031862264","0"
"403486300","100","XL","4060031862257","0"
"403486300","100","L","4060031862240","0"
"403486300","100","M","4060031862233","1"
"403486100","100","XL","4060031862059","1"
"403480600","713","3XL","4060031861595","0"
"403480600","436","3XL","4060031861328","0"
"403478600","135","L","4060031857789","0"
"403478100","438","4XL","4060031857376","0"
"403478100","137","L","4060031857246","0"
"603492500","400","43","4060031853057","0"
"903463800","100","XL","4060031850438","0"
"903463800","100","M","4060031850414","0"
"903463700","450","L","4060031850322","0"
"903463700","450","M","4060031850315","0"
"903463700","450","S","4060031850308","0"
"903463500","450","6XL","4060031850186","0"
"903463400","450","M","4060031850018","0"
"903463400","450","S","4060031850001","0"
"903463400","102","L","4060031849821","0"
"903463400","102","M","4060031849814","0"
"903463300","350","6XL","4060031849784","0"
"903463300","350","5XL","4060031849777","0"
"903463300","350","XXL","4060031849746","0"
"903463300","350","XL","4060031849739","0"
"903463300","350","L","4060031849722","0"
"903463300","350","M","4060031849715","1"
"903463300","350","S","4060031849708","0"
"903463200","450","6XL","4060031849685","0"
"903463200","450","5XL","4060031849678","0"
"903463200","450","4XL","4060031849661","0"
"903463200","450","XXL","4060031849647","0"
"903463200","450","XL","4060031849630","0"
"903463200","450","L","4060031849623","0"
"903463200","450","M","4060031849616","1"
"903463200","450","S","4060031849609","0"
"903463100","350","3XL","4060031849555","0"
"903463100","350","XXL","4060031849548","0"
"903463100","350","XL","4060031849531","0"
"903463100","350","L","4060031849524","0"
"903463100","350","M","4060031849517","0"
"903462900","100","3XL","4060031849371","0"
"903462900","100","XXL","4060031849364","0"
"903462900","100","XL","4060031849357","0"
"903462900","100","L","4060031849340","0"
"903462900","100","M","4060031849333","2"
"903462800","100","6XL","4060031849302","0"
"903462800","100","5XL","4060031849296","0"
"903462800","100","4XL","4060031849289","1"
"903462800","100","XXL","4060031849265","0"
"903462800","100","XL","4060031849258","0"
"903462800","100","L","4060031849241","0"
"903462800","100","M","4060031849234","0"
"903462800","100","S","4060031849227","0"
"903462700","350","6XL","4060031849203","0"
"903462700","350","5XL","4060031849197","0"
"903462700","350","4XL","4060031849180","0"
"903462700","350","3XL","4060031849173","0"
"903462700","350","XXL","4060031849166","0"
"903462700","350","XL","4060031849159","0"
"903462700","350","L","4060031849142","0"
"903462700","350","M","4060031849135","0"
"903462600","100","XXL","4060031849067","0"
"903462600","100","M","4060031849036","1"
"903462500","100","M","4060031848930","0"
"903462400","400","XXL","4060031848862","0"
"903462400","400","XL","4060031848855","0"
"903462400","400","L","4060031848848","0"
"903462400","400","M","4060031848831","1"
"903462300","100","XXL","4060031848787","0"
"903462300","100","XL","4060031848770","0"
"903462300","100","L","4060031848763","0"
"903462300","100","M","4060031848756","0"
"903462100","401","M","4060031848657","0"
"903462000","100","XL","4060031848572","0"
"903462000","100","M","4060031848558","0"
"903461900","100","XXL","4060031848480","0"
"903461900","100","XL","4060031848473","0"
"903461900","100","L","4060031848466","0"
"903461900","100","M","4060031848459","1"
"903461900","100","S","4060031848442","0"
"903461800","400","XXL","4060031848381","0"
"903461800","400","M","4060031848350","1"
"903461800","400","S","4060031848343","0"
"903461700","400","XXL","4060031848282","0"
"903461700","400","XL","4060031848275","0"
"903461700","400","L","4060031848268","0"
"903461700","400","M","4060031848251","0"
"903461700","101","XXL","4060031848183","0"
"903461700","101","XL","4060031848176","0"
"903461700","101","L","4060031848169","0"
"903461700","101","M","4060031848152","0"
"903461600","400","XXL","4060031847988","0"
"903461600","400","XL","4060031847971","0"
"903461600","400","L","4060031847964","0"
"903461600","400","M","4060031847957","0"
"903461400","100","XXL","4060031847780","0"
"903461400","100","L","4060031847766","0"
"903461400","100","M","4060031847759","1"
"903461400","100","S","4060031847742","0"
"903461200","100","XXL","4060031847582","0"
"903461200","100","XL","4060031847575","0"
"903461200","100","L","4060031847568","0"
"903461200","100","M","4060031847551","0"
"903461200","100","S","4060031847544","0"
"903461000","100","XXL","4060031847384","0"
"903461000","100","XL","4060031847377","0"
"903461000","100","L","4060031847360","0"
"903461000","100","M","4060031847353","1"
"903460900","100","XL","4060031847278","0"
"903460900","100","L","4060031847261","0"
"903460900","100","M","4060031847254","0"
"903453300","450","L","4060031847087","0"
"903453300","450","M","4060031847070","1"
"903453100","100","M","4060031846998","1"
"903452500","100","XXL","4060031846929","0"
"903452500","100","XL","4060031846912","0"
"903452500","100","L","4060031846905","0"
"903452500","100","M","4060031846899","1"
"803475000","400","50","4060031846714","0"
"803474700","800","46","4060031846318","0"
"803468300","400","56","4060031845953","0"
"803468300","400","54","4060031845946","0"
"803468300","400","52","4060031845922","0"
"803468300","400","50","4060031845908","0"
"803468300","400","49","4060031845892","0"
"803468300","100","56","4060031845779","0"
"803468300","100","53","4060031845755","0"
"803468300","100","52","4060031845748","0"
"803468300","100","51","4060031845731","0"
"803468300","100","49","4060031845717","0"
"803468200","116","56","4060031845595","0"
"803468200","116","53","4060031845571","0"
"803468200","116","52","4060031845564","0"
"803468200","116","51","4060031845557","0"
"803468100","350","54","4060031845229","0"
"803468100","350","53","4060031845212","0"
"803468100","350","52","4060031845205","0"
"803468100","350","51","4060031845199","0"
"803468100","350","49","4060031845175","0"
"803468100","350","45","4060031845137","0"
"803468100","350","44","4060031845120","0"
"803468100","350","43","4060031845113","0"
"803468100","350","42","4060031845106","0"
"803468100","350","41","4060031845090","0"
"803468100","350","40","4060031845083","0"
"803468100","350","39","4060031845076","0"
"803468100","350","38","4060031845069","0"
"803468000","404","56","4060031845052","0"
"803468000","404","53","4060031845038","0"
"803468000","404","46","4060031844963","0"
"803468000","404","41","4060031844918","0"
"803468000","404","40","4060031844901","0"
"803468000","404","39","4060031844895","0"
"803468000","350","56","4060031844871","0"
"803468000","350","53","4060031844857","0"
"803468000","350","51","4060031844833","0"
"803468000","350","49","4060031844819","0"
"803468000","350","43","4060031844758","0"
"803468000","350","41","4060031844734","0"
"803468000","350","40","4060031844727","0"
"803468000","350","39","4060031844710","0"
"803468000","350","38","4060031844703","0"
"803468000","108","56","4060031844697","0"
"803468000","108","53","4060031844673","0"
"803468000","108","51","4060031844659","0"
"803468000","000","56","4060031844338","0"
"803468000","000","54","4060031844321","0"
"803468000","000","53","4060031844314","0"
"803467900","350","52","4060031844123","0"
"803467800","000","56","4060031843973","0"
"803467800","000","54","4060031843966","0"
"803467800","000","53","4060031843959","0"
"803467700","350","54","4060031843782","0"
"803467700","350","53","4060031843775","0"
"803467700","350","44","4060031843683","1"
"803467700","350","41","4060031843652","0"
"803467700","350","40","4060031843645","0"
"803467700","350","39","4060031843638","0"
"603467600","400","39","4060031842617","1"
"603467500","116","40","4060031842341","0"
"603467500","000","38","4060031842181","1"
"603467400","350","44","4060031842105","0"
"603467400","350","40","4060031842068","0"
"603467400","350","38","4060031842044","0"
"603467300","350","40","4060031841788","0"
"603467300","108","40","4060031841641","0"
"603467300","000","40","4060031841368","1"
"603467300","000","39","4060031841351","1"
"603467200","350","43","4060031841252","0"
"603467200","350","42","4060031841245","0"
"603467200","350","41","4060031841238","0"
"603467200","350","40","4060031841221","0"
"603467200","350","39","4060031841214","0"
"603467200","350","38","4060031841207","0"
"603467100","000","44","4060031841122","1"
"603467100","000","42","4060031841108","0"
"603467100","000","40","4060031841085","1"
"603467000","350","46","4060031841009","1"
"603467000","350","39","4060031840934","1"
"303459900","350","40","4060031837392","1"
"193303800","005","XL","4060031835879","0"
"103475702","100","46","4060031834599","0"
"103475702","100","42","4060031834551","0"
"103472700","000","M","4060031833936","0"
"103469200","402","45","4060031833875","7"
"103469200","402","42","4060031833844","0"
"103469200","402","39","4060031833813","1"
"103469200","101","45","4060031833738","0"
"103469200","101","44","4060031833721","0"
"103469200","101","43","4060031833714","0"
"103469200","101","42","4060031833707","11"
"103469200","101","41","4060031833691","3"
"103469200","101","40","4060031833684","14"
"103469200","101","39","4060031833677","5"
"103469100","101","41","4060031833417","0"
"103469100","101","40","4060031833400","0"
"103469000","115","45","4060031833318","0"
"103469000","115","44","4060031833301","0"
"103469000","115","43","4060031833295","0"
"103469000","115","42","4060031833288","0"
"103469000","115","40","4060031833264","0"
"103469000","115","39","4060031833257","0"
"103468800","408","45","4060031833035","4"
"103468800","408","44","4060031833028","7"
"103468800","408","43","4060031833011","0"
"103468800","408","42","4060031833004","14"
"103468800","408","41","4060031832991","0"
"103468800","408","40","4060031832984","0"
"103468800","408","39","4060031832977","0"
"103465100","350","40","4060031832847","0"
"103465100","350","39","4060031832830","0"
"103460800","100","45","4060031832618","0"
"103460800","100","44","4060031832601","0"
"103460800","100","43","4060031832595","0"
"103460800","100","42","4060031832588","0"
"103460800","100","40","4060031832564","0"
"103460800","100","39","4060031832557","0"
"903457500","100","L","4060031832090","0"
"903457500","100","M","4060031832083","1"
"183058700","115","38","4060031831802","2"
"193226000","007","43","4060031831499","0"
"103454500","003","39","4060031831369","0"
"103454500","003","38","4060031831352","0"
"103459300","405","42","4060031829809","0"
"103459300","405","40","4060031829786","0"
"103459300","351","41","4060031829670","0"
"103459200","400","42","4060031829205","0"
"103459200","400","41","4060031829199","0"
"103459200","400","40","4060031829182","0"
"103459200","400","39","4060031829175","0"
"103459200","400","38","4060031829168","0"
"903453800","100","L","4060031829052","0"
"903453800","100","M","4060031829045","0"
"903458300","000","L","4060031828956","0"
"903458300","000","M","4060031828949","1"
"903453000","400","L","4060031828857","0"
"903453000","400","M","4060031828840","0"
"903468500","100","L","4060031828512","0"
"903468500","100","M","4060031828505","0"
"903457400","100","L","4060031828413","0"
"903457400","100","M","4060031828406","1"
"603473400","700","48","4060031828253","2"
"603473400","700","46","4060031828239","2"
"603473400","700","45","4060031828222","2"
"603473400","700","44","4060031828215","3"
"603473400","700","43","4060031828208","3"
"603473400","700","42","4060031828192","1"
"603473400","700","41","4060031828185","3"
"603473400","700","40","4060031828178","2"
"603473400","100","39","4060031828062","0"
"103473300","750","46","4060031828031","0"
"103473300","750","45","4060031828024","0"
"103473300","750","44","4060031828017","0"
"103473300","750","42","4060031827997","0"
"103473300","750","41","4060031827980","0"
"103473300","350","46","4060031827935","0"
"103473300","350","42","4060031827898","0"
"103473300","350","40","4060031827874","0"
"903457300","450","L","4060031827782","0"
"903457000","450","XL","4060031827690","0"
"903457000","450","L","4060031827683","0"
"903457000","450","M","4060031827676","0"
"903457000","350","4XL","4060031827621","0"
"903457000","350","3XL","4060031827614","0"
"903457000","350","XL","4060031827591","0"
"903457000","350","L","4060031827584","0"
"903457000","350","M","4060031827577","1"
"903457000","102","M","4060031827478","0"
"903457000","102","S","4060031827461","1"
"903456900","350","XL","4060031827393","0"
"903456900","350","L","4060031827386","0"
"903456900","350","M","4060031827379","0"
"903456700","350","L","4060031827287","0"
"903456700","350","M","4060031827270","0"
"903455900","100","L","4060031827003","0"
"903455900","100","M","4060031826990","0"
"903455700","100","L","4060031826907","0"
"903455700","100","M","4060031826891","0"
"903455600","100","L","4060031826808","0"
"903455600","100","M","4060031826792","0"
"903455400","400","7XL","4060031826778","0"
"903455400","400","6XL","4060031826761","0"
"903455400","400","5XL","4060031826754","0"
"903455400","400","L","4060031826709","0"
"903455400","400","M","4060031826693","1"
"903455400","101","XL","4060031826617","0"
"903455400","101","M","4060031826594","1"
"903455400","100","7XL","4060031826570","0"
"903455400","100","6XL","4060031826563","0"
"903455400","100","M","4060031826495","0"
"903453400","300","XL","4060031826419","0"
"903453400","300","L","4060031826402","0"
"903453400","300","M","4060031826396","1"
"103459400","100","41","4060031826327","0"
"103459400","100","38","4060031826297","0"
"103459000","400","44","4060031826075","0"
"103459000","400","42","4060031826051","0"
"103459000","400","40","4060031826037","0"
"103458900","116","43","4060031825788","0"
"103458900","000","44","4060031825658","0"
"103458800","350","45","4060031825528","39"
"103458800","350","44","4060031825511","0"
"103458800","350","43","4060031825504","17"
"103458800","350","42","4060031825498","5"
"103458800","350","41","4060031825481","0"
"103458800","350","40","4060031825474","0"
"103458800","350","39","4060031825467","0"
"103458700","404","42","4060031825351","0"
"103458700","404","41","4060031825344","0"
"103458700","404","40","4060031825337","0"
"103458700","350","45","4060031825245","19"
"103458700","350","44","4060031825238","0"
"103458700","350","43","4060031825221","0"
"103458700","350","42","4060031825214","0"
"103458700","350","41","4060031825207","0"
"103458700","350","39","4060031825184","0"
"103458700","108","45","4060031825108","0"
"103458700","108","43","4060031825085","0"
"103458700","108","42","4060031825078","0"
"103458700","108","41","4060031825061","0"
"103458700","108","40","4060031825054","0"
"103458700","108","39","4060031825047","0"
"103458700","000","42","4060031824798","0"
"103458700","000","41","4060031824781","0"
"103458600","350","45","4060031824682","10"
"103458600","350","44","4060031824675","10"
"103458600","350","43","4060031824668","33"
"103458600","350","42","4060031824651","30"
"103458600","350","41","4060031824644","0"
"103458600","350","40","4060031824637","0"
"103458600","350","39","4060031824620","5"
"103458500","000","45","4060031824545","0"
"103458500","000","44","4060031824538","0"
"103458500","000","43","4060031824521","0"
"103458500","000","42","4060031824514","0"
"103458500","000","41","4060031824507","0"
"103458500","000","40","4060031824491","0"
"103458400","350","45","4060031824408","22"
"103458400","350","44","4060031824392","0"
"103458400","350","43","4060031824385","0"
"103458400","350","42","4060031824378","0"
"103458400","350","41","4060031824361","0"
"103458400","350","40","4060031824354","0"
"103458400","350","39","4060031824347","0"
"903468600","450","L","4060031824224","0"
"903468600","450","M","4060031824217","0"
"903456500","100","XL","4060031823753","0"
"903456500","100","L","4060031823746","0"
"903456500","100","M","4060031823739","0"
"903456300","350","XL","4060031823654","0"
"903456300","350","L","4060031823647","0"
"903456300","350","M","4060031823630","0"
"903456100","100","M","4060031823432","0"
"903455800","401","L","4060031823340","0"
"903455300","400","L","4060031823142","0"
"903455300","400","M","4060031823135","0"
"903455200","100","L","4060031823043","0"
"903455200","100","M","4060031823036","1"
"903455100","100","L","4060031822947","0"
"903455100","100","M","4060031822930","0"
"903455000","400","L","4060031822848","0"
"903455000","400","M","4060031822831","1"
"903454900","100","M","4060031822732","1"
"903454800","400","L","4060031822640","0"
"903454800","400","M","4060031822633","0"
"903454700","100","3XL","4060031822572","0"
"903454700","100","XXL","4060031822565","0"
"903454700","100","XL","4060031822558","0"
"903454700","100","L","4060031822541","0"
"903454700","100","M","4060031822534","1"
"903454600","100","M","4060031822435","0"
"903453600","350","L","4060031822343","0"
"903453600","350","M","4060031822336","0"
"903452800","100","L","4060031822244","0"
"903452800","100","M","4060031822237","0"
"903452400","100","XXL","4060031822169","0"
"903452400","100","XL","4060031822152","0"
"903452400","100","L","4060031822145","0"
"903452400","100","M","4060031822138","0"
"503339900","429","6XL","4060031821926","1"
"503339900","429","4XL","4060031821902","1"
"503339900","429","XXL","4060031821889","1"
"503339900","429","XL","4060031821872","1"
"503339900","429","L","4060031821865","1"
"503339900","429","M","4060031821858","1"
"503339900","429","S","4060031821841","1"
"503339900","147","L","4060031821773","18"
"503339900","147","M","4060031821766","6"
"503339900","123","6XL","4060031821742","1"
"503339900","123","4XL","4060031821728","1"
"503339900","123","3XL","4060031821711","1"
"503339900","123","XL","4060031821698","1"
"503339900","123","L","4060031821681","1"
"503339900","105","6XL","4060031821650","1"
"503339900","105","5XL","4060031821643","1"
"503339900","105","4XL","4060031821636","1"
"503339900","105","L","4060031821599","1"
"503339900","105","M","4060031821582","1"
"903468700","100","XL","4060031819749","0"
"903468700","100","L","4060031819732","0"
"903468700","100","M","4060031819725","0"
"903453900","450","XL","4060031818643","0"
"903453900","450","L","4060031818636","0"
"903453900","450","M","4060031818629","0"
"903453700","100","L","4060031818537","0"
"903453700","100","M","4060031818520","0"
"903453500","450","XL","4060031818445","0"
"903453500","450","L","4060031818438","0"
"903453500","450","M","4060031818421","1"
"903453500","450","S","4060031818414","0"
"903453200","100","M","4060031818322","1"
"903452900","300","XXL","4060031818254","0"
"903452900","300","XL","4060031818247","0"
"903452900","300","L","4060031818230","0"
"903452900","300","M","4060031818223","1"
"903452700","400","L","4060031818131","0"
"903452700","400","M","4060031818124","0"
"903452600","300","XXL","4060031818056","0"
"903452600","300","L","4060031818032","0"
"903452600","300","M","4060031818025","0"
"903452300","100","XXL","4060031817950","0"
"903452300","100","L","4060031817936","1"
"903452300","100","M","4060031817929","0"
"903452200","100","XL","4060031817844","0"
"903452200","100","L","4060031817837","0"
"903452200","100","M","4060031817820","0"
"903451900","100","XL","4060031817745","0"
"903451900","100","L","4060031817738","0"
"903451900","100","M","4060031817721","0"
"903451800","100","XXL","4060031817653","0"
"903451800","100","XL","4060031817646","0"
"903451800","100","L","4060031817639","0"
"903451800","100","M","4060031817622","0"
"903451700","450","3XL","4060031817561","0"
"903451700","450","XXL","4060031817554","0"
